,Title,Handle,Vendor,created,product_type,published_at,created_at,updated_at,price,sku,Tags,available,Image Src,Image Position,Body (HTML)
189,Pots & Pans,pots-pans,n/a,2013-12-05T10:53:02+00:00,Kitchen,2020-06-04T19:51:47+01:00,2013-12-05T10:53:02+00:00,2024-12-14T08:22:47+00:00,70.00,Alessi ajm105-18,"Alessi, aluminium, aluminum, cooking, food, home, house, kitchen, metal, pan, silver, steel",False,https://cdn.shopify.com/s/files/1/0276/3427/products/pots_pans_family_f39127f6-0d23-43e8-8d00-29bfce0e826a.jpg?v=1571438915,1,"<p>The Pots &amp; Pans range is made from stainless steel with an aluminium and steel heat-radiating base. These pots and pans are suitable for induction heating, gas rings, electric plates, ceramic hobs and ovens, and are dishwasher safe. Lids are sold separately.</p>
<p>Designed by Jasper Morrison for Alessi.</p>
<p>Select from the list below to see each one individually.</p>"
190,Pots & Pans,pots-pans,n/a,2013-12-05T10:53:02+00:00,Kitchen,2020-06-04T19:51:47+01:00,2013-12-05T10:53:02+00:00,2024-12-14T08:22:47+00:00,65.00,Alessi ajm101-16,"Alessi, aluminium, aluminum, cooking, food, home, house, kitchen, metal, pan, silver, steel",False,https://cdn.shopify.com/s/files/1/0276/3427/products/pots_pans_family_f39127f6-0d23-43e8-8d00-29bfce0e826a.jpg?v=1571438915,1,"<p>The Pots &amp; Pans range is made from stainless steel with an aluminium and steel heat-radiating base. These pots and pans are suitable for induction heating, gas rings, electric plates, ceramic hobs and ovens, and are dishwasher safe. Lids are sold separately.</p>
<p>Designed by Jasper Morrison for Alessi.</p>
<p>Select from the list below to see each one individually.</p>"
191,Pots & Pans,pots-pans,n/a,2013-12-05T10:53:02+00:00,Kitchen,2020-06-04T19:51:47+01:00,2013-12-05T10:53:02+00:00,2024-12-14T08:22:47+00:00,80.00,Alessi ajm101-20,"Alessi, aluminium, aluminum, cooking, food, home, house, kitchen, metal, pan, silver, steel",False,https://cdn.shopify.com/s/files/1/0276/3427/products/pots_pans_family_f39127f6-0d23-43e8-8d00-29bfce0e826a.jpg?v=1571438915,1,"<p>The Pots &amp; Pans range is made from stainless steel with an aluminium and steel heat-radiating base. These pots and pans are suitable for induction heating, gas rings, electric plates, ceramic hobs and ovens, and are dishwasher safe. Lids are sold separately.</p>
<p>Designed by Jasper Morrison for Alessi.</p>
<p>Select from the list below to see each one individually.</p>"
192,Pots & Pans,pots-pans,n/a,2013-12-05T10:53:02+00:00,Kitchen,2020-06-04T19:51:47+01:00,2013-12-05T10:53:02+00:00,2024-12-14T08:22:47+00:00,95.00,Alessi ajm101-24,"Alessi, aluminium, aluminum, cooking, food, home, house, kitchen, metal, pan, silver, steel",False,https://cdn.shopify.com/s/files/1/0276/3427/products/pots_pans_family_f39127f6-0d23-43e8-8d00-29bfce0e826a.jpg?v=1571438915,1,"<p>The Pots &amp; Pans range is made from stainless steel with an aluminium and steel heat-radiating base. These pots and pans are suitable for induction heating, gas rings, electric plates, ceramic hobs and ovens, and are dishwasher safe. Lids are sold separately.</p>
<p>Designed by Jasper Morrison for Alessi.</p>
<p>Select from the list below to see each one individually.</p>"
193,Pots & Pans,pots-pans,n/a,2013-12-05T10:53:02+00:00,Kitchen,2020-06-04T19:51:47+01:00,2013-12-05T10:53:02+00:00,2024-12-14T08:22:47+00:00,70.00,Alessi ajm110-20,"Alessi, aluminium, aluminum, cooking, food, home, house, kitchen, metal, pan, silver, steel",False,https://cdn.shopify.com/s/files/1/0276/3427/products/pots_pans_family_f39127f6-0d23-43e8-8d00-29bfce0e826a.jpg?v=1571438915,1,"<p>The Pots &amp; Pans range is made from stainless steel with an aluminium and steel heat-radiating base. These pots and pans are suitable for induction heating, gas rings, electric plates, ceramic hobs and ovens, and are dishwasher safe. Lids are sold separately.</p>
<p>Designed by Jasper Morrison for Alessi.</p>
<p>Select from the list below to see each one individually.</p>"
194,Pots & Pans,pots-pans,n/a,2013-12-05T10:53:02+00:00,Kitchen,2020-06-04T19:51:47+01:00,2013-12-05T10:53:02+00:00,2024-12-14T08:22:47+00:00,95.00,Alessi ajm100-20_1,"Alessi, aluminium, aluminum, cooking, food, home, house, kitchen, metal, pan, silver, steel",False,https://cdn.shopify.com/s/files/1/0276/3427/products/pots_pans_family_f39127f6-0d23-43e8-8d00-29bfce0e826a.jpg?v=1571438915,1,"<p>The Pots &amp; Pans range is made from stainless steel with an aluminium and steel heat-radiating base. These pots and pans are suitable for induction heating, gas rings, electric plates, ceramic hobs and ovens, and are dishwasher safe. Lids are sold separately.</p>
<p>Designed by Jasper Morrison for Alessi.</p>
<p>Select from the list below to see each one individually.</p>"
195,Pots & Pans,pots-pans,n/a,2013-12-05T10:53:02+00:00,Kitchen,2020-06-04T19:51:47+01:00,2013-12-05T10:53:02+00:00,2024-12-14T08:22:47+00:00,110.00,Alessi ajm100-24,"Alessi, aluminium, aluminum, cooking, food, home, house, kitchen, metal, pan, silver, steel",False,https://cdn.shopify.com/s/files/1/0276/3427/products/pots_pans_family_f39127f6-0d23-43e8-8d00-29bfce0e826a.jpg?v=1571438915,1,"<p>The Pots &amp; Pans range is made from stainless steel with an aluminium and steel heat-radiating base. These pots and pans are suitable for induction heating, gas rings, electric plates, ceramic hobs and ovens, and are dishwasher safe. Lids are sold separately.</p>
<p>Designed by Jasper Morrison for Alessi.</p>
<p>Select from the list below to see each one individually.</p>"
196,Pots & Pans,pots-pans,n/a,2013-12-05T10:53:02+00:00,Kitchen,2020-06-04T19:51:47+01:00,2013-12-05T10:53:02+00:00,2024-12-14T08:22:47+00:00,90.00,Alessi ajm300,"Alessi, aluminium, aluminum, cooking, food, home, house, kitchen, metal, pan, silver, steel",False,https://cdn.shopify.com/s/files/1/0276/3427/products/pots_pans_family_f39127f6-0d23-43e8-8d00-29bfce0e826a.jpg?v=1571438915,1,"<p>The Pots &amp; Pans range is made from stainless steel with an aluminium and steel heat-radiating base. These pots and pans are suitable for induction heating, gas rings, electric plates, ceramic hobs and ovens, and are dishwasher safe. Lids are sold separately.</p>
<p>Designed by Jasper Morrison for Alessi.</p>
<p>Select from the list below to see each one individually.</p>"
197,Pots & Pans,pots-pans,n/a,2013-12-05T10:53:02+00:00,Kitchen,2020-06-04T19:51:47+01:00,2013-12-05T10:53:02+00:00,2024-12-14T08:22:47+00:00,90.00,Alessi ajm306,"Alessi, aluminium, aluminum, cooking, food, home, house, kitchen, metal, pan, silver, steel",True,https://cdn.shopify.com/s/files/1/0276/3427/products/pots_pans_family_f39127f6-0d23-43e8-8d00-29bfce0e826a.jpg?v=1571438915,1,"<p>The Pots &amp; Pans range is made from stainless steel with an aluminium and steel heat-radiating base. These pots and pans are suitable for induction heating, gas rings, electric plates, ceramic hobs and ovens, and are dishwasher safe. Lids are sold separately.</p>
<p>Designed by Jasper Morrison for Alessi.</p>
<p>Select from the list below to see each one individually.</p>"
198,Pots & Pans,pots-pans,n/a,2013-12-05T10:53:02+00:00,Kitchen,2020-06-04T19:51:47+01:00,2013-12-05T10:53:02+00:00,2024-12-14T08:22:47+00:00,70.00,Alessi ajm307,"Alessi, aluminium, aluminum, cooking, food, home, house, kitchen, metal, pan, silver, steel",False,https://cdn.shopify.com/s/files/1/0276/3427/products/pots_pans_family_f39127f6-0d23-43e8-8d00-29bfce0e826a.jpg?v=1571438915,1,"<p>The Pots &amp; Pans range is made from stainless steel with an aluminium and steel heat-radiating base. These pots and pans are suitable for induction heating, gas rings, electric plates, ceramic hobs and ovens, and are dishwasher safe. Lids are sold separately.</p>
<p>Designed by Jasper Morrison for Alessi.</p>
<p>Select from the list below to see each one individually.</p>"
199,Pots & Pans,pots-pans,n/a,2013-12-05T10:53:02+00:00,Kitchen,2020-06-04T19:51:47+01:00,2013-12-05T10:53:02+00:00,2024-12-14T08:22:47+00:00,70.00,Alessi ajm302_1,"Alessi, aluminium, aluminum, cooking, food, home, house, kitchen, metal, pan, silver, steel",False,https://cdn.shopify.com/s/files/1/0276/3427/products/pots_pans_family_f39127f6-0d23-43e8-8d00-29bfce0e826a.jpg?v=1571438915,1,"<p>The Pots &amp; Pans range is made from stainless steel with an aluminium and steel heat-radiating base. These pots and pans are suitable for induction heating, gas rings, electric plates, ceramic hobs and ovens, and are dishwasher safe. Lids are sold separately.</p>
<p>Designed by Jasper Morrison for Alessi.</p>
<p>Select from the list below to see each one individually.</p>"
200,Pots & Pans,pots-pans,n/a,2013-12-05T10:53:02+00:00,Kitchen,2020-06-04T19:51:47+01:00,2013-12-05T10:53:02+00:00,2024-12-14T08:22:47+00:00,28.00,Alessi ajm200-14,"Alessi, aluminium, aluminum, cooking, food, home, house, kitchen, metal, pan, silver, steel",False,https://cdn.shopify.com/s/files/1/0276/3427/products/pots_pans_family_f39127f6-0d23-43e8-8d00-29bfce0e826a.jpg?v=1571438915,1,"<p>The Pots &amp; Pans range is made from stainless steel with an aluminium and steel heat-radiating base. These pots and pans are suitable for induction heating, gas rings, electric plates, ceramic hobs and ovens, and are dishwasher safe. Lids are sold separately.</p>
<p>Designed by Jasper Morrison for Alessi.</p>
<p>Select from the list below to see each one individually.</p>"
201,Pots & Pans,pots-pans,n/a,2013-12-05T10:53:02+00:00,Kitchen,2020-06-04T19:51:47+01:00,2013-12-05T10:53:02+00:00,2024-12-14T08:22:47+00:00,32.00,Alessi ajm200-16,"Alessi, aluminium, aluminum, cooking, food, home, house, kitchen, metal, pan, silver, steel",False,https://cdn.shopify.com/s/files/1/0276/3427/products/pots_pans_family_f39127f6-0d23-43e8-8d00-29bfce0e826a.jpg?v=1571438915,1,"<p>The Pots &amp; Pans range is made from stainless steel with an aluminium and steel heat-radiating base. These pots and pans are suitable for induction heating, gas rings, electric plates, ceramic hobs and ovens, and are dishwasher safe. Lids are sold separately.</p>
<p>Designed by Jasper Morrison for Alessi.</p>
<p>Select from the list below to see each one individually.</p>"
202,Pots & Pans,pots-pans,n/a,2013-12-05T10:53:02+00:00,Kitchen,2020-06-04T19:51:47+01:00,2013-12-05T10:53:02+00:00,2024-12-14T08:22:47+00:00,34.00,Alessi ajm200-18,"Alessi, aluminium, aluminum, cooking, food, home, house, kitchen, metal, pan, silver, steel",True,https://cdn.shopify.com/s/files/1/0276/3427/products/pots_pans_family_f39127f6-0d23-43e8-8d00-29bfce0e826a.jpg?v=1571438915,1,"<p>The Pots &amp; Pans range is made from stainless steel with an aluminium and steel heat-radiating base. These pots and pans are suitable for induction heating, gas rings, electric plates, ceramic hobs and ovens, and are dishwasher safe. Lids are sold separately.</p>
<p>Designed by Jasper Morrison for Alessi.</p>
<p>Select from the list below to see each one individually.</p>"
203,Pots & Pans,pots-pans,n/a,2013-12-05T10:53:02+00:00,Kitchen,2020-06-04T19:51:47+01:00,2013-12-05T10:53:02+00:00,2024-12-14T08:22:47+00:00,38.00,Alessi ajm200-20,"Alessi, aluminium, aluminum, cooking, food, home, house, kitchen, metal, pan, silver, steel",False,https://cdn.shopify.com/s/files/1/0276/3427/products/pots_pans_family_f39127f6-0d23-43e8-8d00-29bfce0e826a.jpg?v=1571438915,1,"<p>The Pots &amp; Pans range is made from stainless steel with an aluminium and steel heat-radiating base. These pots and pans are suitable for induction heating, gas rings, electric plates, ceramic hobs and ovens, and are dishwasher safe. Lids are sold separately.</p>
<p>Designed by Jasper Morrison for Alessi.</p>
<p>Select from the list below to see each one individually.</p>"
204,Pots & Pans,pots-pans,n/a,2013-12-05T10:53:02+00:00,Kitchen,2020-06-04T19:51:47+01:00,2013-12-05T10:53:02+00:00,2024-12-14T08:22:47+00:00,44.00,Alessi ajm200-24,"Alessi, aluminium, aluminum, cooking, food, home, house, kitchen, metal, pan, silver, steel",False,https://cdn.shopify.com/s/files/1/0276/3427/products/pots_pans_family_f39127f6-0d23-43e8-8d00-29bfce0e826a.jpg?v=1571438915,1,"<p>The Pots &amp; Pans range is made from stainless steel with an aluminium and steel heat-radiating base. These pots and pans are suitable for induction heating, gas rings, electric plates, ceramic hobs and ovens, and are dishwasher safe. Lids are sold separately.</p>
<p>Designed by Jasper Morrison for Alessi.</p>
<p>Select from the list below to see each one individually.</p>"
205,Plate,plate,Jasper Morrison Shop,2017-04-19T11:46:46+01:00,Tableware,2020-06-04T19:39:45+01:00,2017-04-19T11:46:46+01:00,2024-12-14T08:22:47+00:00,22.00,Idee-M,"eating, fine, food, round, thin, white",False,https://cdn.shopify.com/s/files/1/0276/3427/products/Msizefamily.jpg?v=1571438921,1,"<p>A fine white plate with an irregular edge and surface. </p>
<p>Made by Idée, Japan.</p>"
206,Plate,plate,Jasper Morrison Shop,2017-04-19T11:46:46+01:00,Tableware,2020-06-04T19:39:45+01:00,2017-04-19T11:46:46+01:00,2024-12-14T08:22:47+00:00,30.00,Idee-L,"eating, fine, food, round, thin, white",False,https://cdn.shopify.com/s/files/1/0276/3427/products/Msizefamily.jpg?v=1571438921,1,"<p>A fine white plate with an irregular edge and surface. </p>
<p>Made by Idée, Japan.</p>"
207,Muji Tote Bag,muji-tote-bag,Jasper Morrison Shop,2017-05-02T17:46:10+01:00,Accessories,2020-06-04T18:45:50+01:00,2017-05-02T17:46:10+01:00,2024-12-14T08:22:47+00:00,5.00,totemuji,"bag, cuttlery, muji, tote, tote bag",True,https://cdn.shopify.com/s/files/1/0276/3427/products/totemuji.jpg?v=1572539256,1,<p>A tote bag imprinted with the cutlery that Jasper Morrison designed for Muji.</p>
208,Fish Dish,fish-plate-dis,Jasper Morrison Shop,2017-02-06T12:23:51+00:00,Tableware,2020-06-04T15:15:29+01:00,2017-02-06T12:23:51+00:00,2024-12-14T08:22:47+00:00,110.00,JM20/56 L,"Alessi, fish, jasper, JM20/56, oval, plate",False,https://cdn.shopify.com/s/files/1/0276/3427/products/JM2056.jpg?v=1571438918,1,"<p>A stainless-steel dish for fish. It measures 56cm by 25cm.</p>
<p>Designed by Jasper Morrison for Alessi.</p>"
209,Espresso Coffee Maker,giannina-la-tradizione,Jasper Morrison Shop,2018-11-13T13:42:42+00:00,Kitchen,2020-06-04T15:01:37+01:00,2018-11-13T13:42:42+00:00,2024-12-14T08:22:47+00:00,100.00,102,"coffee, cooking, espresso, giannina, Italian, Italy, kitchen, stainless",False,https://cdn.shopify.com/s/files/1/0276/3427/products/104family.jpg?v=1571438946,1,"<p>Giannina La Tradizione, in three sizes.</p>"
210,Espresso Coffee Maker,giannina-la-tradizione,Jasper Morrison Shop,2018-11-13T13:42:42+00:00,Kitchen,2020-06-04T15:01:37+01:00,2018-11-13T13:42:42+00:00,2024-12-14T08:22:47+00:00,115.00,103,"coffee, cooking, espresso, giannina, Italian, Italy, kitchen, stainless",True,https://cdn.shopify.com/s/files/1/0276/3427/products/104family.jpg?v=1571438946,1,"<p>Giannina La Tradizione, in three sizes.</p>"
211,Espresso Coffee Maker,giannina-la-tradizione,Jasper Morrison Shop,2018-11-13T13:42:42+00:00,Kitchen,2020-06-04T15:01:37+01:00,2018-11-13T13:42:42+00:00,2024-12-14T08:22:47+00:00,185.00,104,"coffee, cooking, espresso, giannina, Italian, Italy, kitchen, stainless",True,https://cdn.shopify.com/s/files/1/0276/3427/products/104family.jpg?v=1571438946,1,"<p>Giannina La Tradizione, in three sizes.</p>"
212,Candle Weight,candle-weight,Jasper Morrison Shop,2017-09-01T14:43:41+01:00,Accessories,2020-06-04T13:35:00+01:00,2017-09-01T14:43:41+01:00,2024-12-14T08:22:47+00:00,130.00,Holocene No. 3,"bronze, candle, candles, candlestick, candlesticks, gold, holocene, light, lighting, lights, round, shiny, stick, Wästberg",True,https://cdn.shopify.com/s/files/1/0276/3427/products/haloceneno3.jpg?v=1571438944,1,"<p>A weighty candleholder made of solid brass. It is 64 mm high and 72 mm wide.</p>
<p>Designed by Jasper Morrison for Wästberg.</p>"
213,Cake Server,cake-server,Jasper Morrison Shop,2019-01-10T15:23:36+00:00,Tableware,2020-06-04T13:25:17+01:00,2019-01-10T15:23:36+00:00,2024-12-14T08:22:47+00:00,20.00,AJM22/15,"Alessi, cake, Jasper Morrison, pastry, polished, stainless",True,https://cdn.shopify.com/s/files/1/0276/3427/products/AJM22-15.jpg?v=1571438947,1,"<p>A polished stainless steel cake server.</p>
<p>Designed by Jasper Morrison for Alessi.</p>"
214,Glo-Ball Family,glo-ball-family,n/a,2014-01-24T10:20:19+00:00,Lighting,2020-05-30T22:46:02+01:00,2014-01-24T10:20:19+00:00,2024-12-14T08:22:47+00:00,155.00,F4191309,"Flos, glass, home, house, Light, lighting, living, livingroom, soft",True,https://cdn.shopify.com/s/files/1/0276/3427/products/Glo-ball-basic-2-family.jpg?v=1571438915,1,"<p>This Glo-Ball sits on a table-top. It consists of a hand-blown opalescent glass diffuser light with a dimmer. The range takes a screw-fit Halolux bulb. The bulb is not supplied in the box.</p>
<p>Designed by Jasper Morrison for Flos.</p>
<p>The large models are available on request. Please send us an email.</p>
<p>We recommend the Tala Light Engine Bulb family for all Glo-ball lights except the Mini size.</p>
<p>Shipping is within the UK only.</p>
<p> </p>
<p> </p>"
215,Glo-Ball Family,glo-ball-family,n/a,2014-01-24T10:20:19+00:00,Lighting,2020-05-30T22:46:02+01:00,2014-01-24T10:20:19+00:00,2024-12-14T08:22:47+00:00,285.00,F3330309,"Flos, glass, home, house, Light, lighting, living, livingroom, soft",True,https://cdn.shopify.com/s/files/1/0276/3427/products/Glo-ball-basic-2-family.jpg?v=1571438915,1,"<p>This Glo-Ball sits on a table-top. It consists of a hand-blown opalescent glass diffuser light with a dimmer. The range takes a screw-fit Halolux bulb. The bulb is not supplied in the box.</p>
<p>Designed by Jasper Morrison for Flos.</p>
<p>The large models are available on request. Please send us an email.</p>
<p>We recommend the Tala Light Engine Bulb family for all Glo-ball lights except the Mini size.</p>
<p>Shipping is within the UK only.</p>
<p> </p>
<p> </p>"
216,Glo-Ball Family,glo-ball-family,n/a,2014-01-24T10:20:19+00:00,Lighting,2020-05-30T22:46:02+01:00,2014-01-24T10:20:19+00:00,2024-12-14T08:22:47+00:00,470.00,F3021300,"Flos, glass, home, house, Light, lighting, living, livingroom, soft",True,https://cdn.shopify.com/s/files/1/0276/3427/products/Glo-ball-basic-2-family.jpg?v=1571438915,1,"<p>This Glo-Ball sits on a table-top. It consists of a hand-blown opalescent glass diffuser light with a dimmer. The range takes a screw-fit Halolux bulb. The bulb is not supplied in the box.</p>
<p>Designed by Jasper Morrison for Flos.</p>
<p>The large models are available on request. Please send us an email.</p>
<p>We recommend the Tala Light Engine Bulb family for all Glo-ball lights except the Mini size.</p>
<p>Shipping is within the UK only.</p>
<p> </p>
<p> </p>"
217,Glo-Ball Family,glo-ball-family,n/a,2014-01-24T10:20:19+00:00,Lighting,2020-05-30T22:46:02+01:00,2014-01-24T10:20:19+00:00,2024-12-14T08:22:47+00:00,555.00,F3026300,"Flos, glass, home, house, Light, lighting, living, livingroom, soft",True,https://cdn.shopify.com/s/files/1/0276/3427/products/Glo-ball-basic-2-family.jpg?v=1571438915,1,"<p>This Glo-Ball sits on a table-top. It consists of a hand-blown opalescent glass diffuser light with a dimmer. The range takes a screw-fit Halolux bulb. The bulb is not supplied in the box.</p>
<p>Designed by Jasper Morrison for Flos.</p>
<p>The large models are available on request. Please send us an email.</p>
<p>We recommend the Tala Light Engine Bulb family for all Glo-ball lights except the Mini size.</p>
<p>Shipping is within the UK only.</p>
<p> </p>
<p> </p>"
218,Trays,trays,Jasper Morrison Shop,2018-02-01T12:26:41+00:00,Accessories,2020-05-30T22:40:26+01:00,2018-02-01T12:26:41+00:00,2024-12-14T08:22:47+00:00,129.00,215 11102-Green,"apple, dish, fruit, gift, green, home, house, living, livingroom, matt, plastic, red, round, serving, set, sets, tidy, tray, trays",True,https://cdn.shopify.com/s/files/1/0276/3427/products/215-11101-family.jpg?v=1571438944,1,"<p>The Trays come as a set of three. They have diameters of 180 mm, 290 mm and 400 mm. Each is 30 mm high.</p>
<p>Designed by Jasper Morrison for Vitra.</p>"
219,Trays,trays,Jasper Morrison Shop,2018-02-01T12:26:41+00:00,Accessories,2020-05-30T22:40:26+01:00,2018-02-01T12:26:41+00:00,2024-12-14T08:22:47+00:00,129.00,215 11101-Red,"apple, dish, fruit, gift, green, home, house, living, livingroom, matt, plastic, red, round, serving, set, sets, tidy, tray, trays",True,https://cdn.shopify.com/s/files/1/0276/3427/products/215-11101-family.jpg?v=1571438944,1,"<p>The Trays come as a set of three. They have diameters of 180 mm, 290 mm and 400 mm. Each is 30 mm high.</p>
<p>Designed by Jasper Morrison for Vitra.</p>"
220,Typologie,typologie-no-1,n/a,2017-09-17T18:38:30+01:00,Books,2020-05-30T22:40:25+01:00,2017-09-17T18:38:30+01:00,2024-12-14T08:22:47+00:00,18.00,Typologie No.1,"ball, balls, book, books, boules, crate, France, French, icon, icons, leisure, magazine, magazines, petanque, publication, publications, round, sphere, sport, typology, wooden",False,https://cdn.shopify.com/s/files/1/0276/3427/products/Typologie_No.3.jpg?v=1579172182,1,"<p>Each volume of Typologie is devoted to one object and explores its secrets by documenting its manufacture, detailing its history, and highlighting its enduring relevance.</p>

<p>The first issue in the Typologie series was a study of the history and production of a cultural sporting icon: La Boule de Pétanque.</p>
<p>The second issue is dedicated to the cork stopper and the third to the wine bottle. The fourth issue, launched at the end of 2019, covers wooden crates.</p>"
221,Typologie,typologie-no-1,n/a,2017-09-17T18:38:30+01:00,Books,2020-05-30T22:40:25+01:00,2017-09-17T18:38:30+01:00,2024-12-14T08:22:47+00:00,18.00,Typologie No.2,"ball, balls, book, books, boules, crate, France, French, icon, icons, leisure, magazine, magazines, petanque, publication, publications, round, sphere, sport, typology, wooden",True,https://cdn.shopify.com/s/files/1/0276/3427/products/Typologie_No.3.jpg?v=1579172182,1,"<p>Each volume of Typologie is devoted to one object and explores its secrets by documenting its manufacture, detailing its history, and highlighting its enduring relevance.</p>

<p>The first issue in the Typologie series was a study of the history and production of a cultural sporting icon: La Boule de Pétanque.</p>
<p>The second issue is dedicated to the cork stopper and the third to the wine bottle. The fourth issue, launched at the end of 2019, covers wooden crates.</p>"
222,Typologie,typologie-no-1,n/a,2017-09-17T18:38:30+01:00,Books,2020-05-30T22:40:25+01:00,2017-09-17T18:38:30+01:00,2024-12-14T08:22:47+00:00,18.00,Typologie No.3,"ball, balls, book, books, boules, crate, France, French, icon, icons, leisure, magazine, magazines, petanque, publication, publications, round, sphere, sport, typology, wooden",False,https://cdn.shopify.com/s/files/1/0276/3427/products/Typologie_No.3.jpg?v=1579172182,1,"<p>Each volume of Typologie is devoted to one object and explores its secrets by documenting its manufacture, detailing its history, and highlighting its enduring relevance.</p>

<p>The first issue in the Typologie series was a study of the history and production of a cultural sporting icon: La Boule de Pétanque.</p>
<p>The second issue is dedicated to the cork stopper and the third to the wine bottle. The fourth issue, launched at the end of 2019, covers wooden crates.</p>"
223,Typologie,typologie-no-1,n/a,2017-09-17T18:38:30+01:00,Books,2020-05-30T22:40:25+01:00,2017-09-17T18:38:30+01:00,2024-12-14T08:22:47+00:00,18.00,Typologie No.4,"ball, balls, book, books, boules, crate, France, French, icon, icons, leisure, magazine, magazines, petanque, publication, publications, round, sphere, sport, typology, wooden",False,https://cdn.shopify.com/s/files/1/0276/3427/products/Typologie_No.3.jpg?v=1579172182,1,"<p>Each volume of Typologie is devoted to one object and explores its secrets by documenting its manufacture, detailing its history, and highlighting its enduring relevance.</p>

<p>The first issue in the Typologie series was a study of the history and production of a cultural sporting icon: La Boule de Pétanque.</p>
<p>The second issue is dedicated to the cork stopper and the third to the wine bottle. The fourth issue, launched at the end of 2019, covers wooden crates.</p>"
224,Universal Tray,tray-1,Jasper Morrison Shop,2014-12-20T17:58:26+00:00,Accessories,2020-05-30T22:40:25+01:00,2014-12-20T17:58:26+00:00,2024-12-14T08:22:47+00:00,40.00,UN-1,"brushed, container, living, matt, matte, metal, shiny, silver, stainless, steel, trays",True,https://cdn.shopify.com/s/files/1/0276/3427/products/UN_Family.jpg?v=1571438917,1,<p>This is a stainless-steel tray.</p>
225,Universal Tray,tray-1,Jasper Morrison Shop,2014-12-20T17:58:26+00:00,Accessories,2020-05-30T22:40:25+01:00,2014-12-20T17:58:26+00:00,2024-12-14T08:22:47+00:00,50.00,UN-3,"brushed, container, living, matt, matte, metal, shiny, silver, stainless, steel, trays",True,https://cdn.shopify.com/s/files/1/0276/3427/products/UN_Family.jpg?v=1571438917,1,<p>This is a stainless-steel tray.</p>
226,Universal Tray,tray-1,Jasper Morrison Shop,2014-12-20T17:58:26+00:00,Accessories,2020-05-30T22:40:25+01:00,2014-12-20T17:58:26+00:00,2024-12-14T08:22:47+00:00,60.00,UN-5,"brushed, container, living, matt, matte, metal, shiny, silver, stainless, steel, trays",True,https://cdn.shopify.com/s/files/1/0276/3427/products/UN_Family.jpg?v=1571438917,1,<p>This is a stainless-steel tray.</p>
227,Tray,tray,n/a,2013-10-08T18:55:24+01:00,Accessories,2020-05-30T22:40:24+01:00,2013-10-08T18:55:24+01:00,2024-12-14T08:22:47+00:00,28.00,35,"Alessi, home, house, living, livingroom, metal, oval, rectangular, silver, stainless, steel, tray",True,https://cdn.shopify.com/s/files/1/0276/3427/products/35.jpg?v=1571438913,1,"<p>A small tray in brushed stainless steel with a polished edge. It measures 250mm x 145mm.</p>
<p>Made by Alessi.</p>"
228,The Hard Life,the-hard-life,Jasper Morrison Shop,2016-09-16T10:49:28+01:00,Books,2020-05-30T22:38:28+01:00,2016-09-16T10:49:28+01:00,2024-12-14T08:22:47+00:00,35.00,978-3-03778-514-0,"anthropology, black, book, books, collection, collections, ethnography, exhibition, exhibitions, gift, graphic, grey, living, museum, museums, normal, ordinary, photography, Portugal, shape, shapes, tool, tools, travel",True,https://cdn.shopify.com/s/files/1/0276/3427/products/shop_cover_SMALL_da14698c-76b0-4c57-b36f-e44933edb6a8.jpg?v=1571438917,1,"<p>The Hard Life by Jasper Morrison is a book of photographs taken by Jasper of objects in the collection of the National Museum of Ethnology, Lisbon.</p>
<p>Published by Lars Müller in 2017.</p>"
229,The Good Life,the-good-life,Jasper Morrison Shop,2014-05-15T11:19:53+01:00,Books,2020-05-30T22:38:28+01:00,2014-05-15T11:19:53+01:00,2024-12-14T08:22:47+00:00,18.00,978-3-03778-423-5,"blue, book, books, exhibition, exhibitions, gift, living, normal, ordinary, photography, travel",True,https://cdn.shopify.com/s/files/1/0276/3427/products/978-3-03778-423-5.jpg?v=1571438917,1,"<p>The Good Life: Perceptions of the Ordinary by Jasper Morrison is a collection of photographs taken by Jasper, accompanied by short reflections on what he sees.</p>
<p>Published by Lars Müller in 2014.</p>"
230,Stapler,stapler,Jasper Morrison Shop,2014-01-27T00:13:27+00:00,Stationery,2020-05-30T22:38:27+01:00,2014-01-27T00:13:27+00:00,2024-12-14T08:22:47+00:00,10.00,lp-97-b,"accessories, animal, black, blue, colour, desk, gift, green, grey, rainbow, red, staple, staplers, stationery, white, work, yellow",True,https://cdn.shopify.com/s/files/1/0276/3427/products/lp-97-bk_family_c3e1c17c-4ec3-4d98-9eb2-851a867efa58.jpg?v=1571438915,1,<p>This steel stapler is 150 mm long and comes in a range of colours. It takes a small size of staple which we sell in boxes of 1000.</p>
231,Stapler,stapler,Jasper Morrison Shop,2014-01-27T00:13:27+00:00,Stationery,2020-05-30T22:38:27+01:00,2014-01-27T00:13:27+00:00,2024-12-14T08:22:47+00:00,10.00,lp-97-g,"accessories, animal, black, blue, colour, desk, gift, green, grey, rainbow, red, staple, staplers, stationery, white, work, yellow",False,https://cdn.shopify.com/s/files/1/0276/3427/products/lp-97-bk_family_c3e1c17c-4ec3-4d98-9eb2-851a867efa58.jpg?v=1571438915,1,<p>This steel stapler is 150 mm long and comes in a range of colours. It takes a small size of staple which we sell in boxes of 1000.</p>
